,species,lat,long
212,Acacia auriculiformis A.Cunn. ex Benth.,27.10785,-80.250962
213,Acacia auriculiformis A.Cunn. ex Benth.,27.099467,-80.254578
214,Acacia auriculiformis A.Cunn. ex Benth.,-7.870015,110.140181
215,Acacia auriculiformis A.Cunn. ex Benth.,-7.9922,110.035145
216,Acacia auriculiformis A.Cunn. ex Benth.,26.669345,-80.137833
217,Acacia auriculiformis A.Cunn. ex Benth.,26.235458,-81.671783
218,Acacia auriculiformis A.Cunn. ex Benth.,3.05241,101.75342
219,Acacia auriculiformis A.Cunn. ex Benth.,15.514807,101.947259
220,Acacia auriculiformis A.Cunn. ex Benth.,26.231078,-80.246354
221,Acacia auriculiformis A.Cunn. ex Benth.,22.968312,120.221994
222,Acacia auriculiformis A.Cunn. ex Benth.,27.135028,-80.240937
223,Acacia auriculiformis A.Cunn. ex Benth.,27.143811,-80.241905
224,Acacia auriculiformis A.Cunn. ex Benth.,13.921717,100.561309
225,Acacia auriculiformis A.Cunn. ex Benth.,22.267837,113.934453
226,Acacia auriculiformis A.Cunn. ex Benth.,26.140182,-80.194118
227,Acacia auriculiformis A.Cunn. ex Benth.,-19.35894,146.733946
229,Acacia auriculiformis A.Cunn. ex Benth.,23.649934,88.126976
230,Acacia auriculiformis A.Cunn. ex Benth.,22.11001,88.75185
231,Acacia auriculiformis A.Cunn. ex Benth.,26.31392,-81.562451
232,Acacia auriculiformis A.Cunn. ex Benth.,8.221804,79.722682
233,Acacia auriculiformis A.Cunn. ex Benth.,-9.675547,120.228756
234,Acacia auriculiformis A.Cunn. ex Benth.,-9.675575,120.22875
235,Acacia auriculiformis A.Cunn. ex Benth.,-9.675425,120.228869
236,Acacia auriculiformis A.Cunn. ex Benth.,25.974743,-80.250261
237,Acacia auriculiformis A.Cunn. ex Benth.,26.203436,-80.170936
238,Acacia auriculiformis A.Cunn. ex Benth.,27.139111,-80.247483
239,Acacia auriculiformis A.Cunn. ex Benth.,27.140972,-80.245003
240,Acacia auriculiformis A.Cunn. ex Benth.,26.284916,-80.17536
241,Acacia auriculiformis A.Cunn. ex Benth.,26.281668,-80.174583
242,Acacia auriculiformis A.Cunn. ex Benth.,27.152836,-80.267325
243,Acacia auriculiformis A.Cunn. ex Benth.,26.262878,-81.734459
244,Acacia auriculiformis A.Cunn. ex Benth.,26.640562,-80.16935
245,Acacia auriculiformis A.Cunn. ex Benth.,26.650408,-80.166069
246,Acacia auriculiformis A.Cunn. ex Benth.,26.664688,-80.165633
