,species,lat,long
451,Pycnanthus angolensis (Welw.) Warb.,0.38484,10.24248
452,Pycnanthus angolensis (Welw.) Warb.,0.38538,10.2427
453,Pycnanthus angolensis (Welw.) Warb.,0.41699,10.264
454,Pycnanthus angolensis (Welw.) Warb.,0.38481,10.2434
455,Pycnanthus angolensis (Welw.) Warb.,0.38555,10.24496
460,Pycnanthus angolensis (Welw.) Warb.,-0.13225,12.00297
461,Pycnanthus angolensis (Welw.) Warb.,0.25052,11.28971
469,Pycnanthus angolensis (Welw.) Warb.,0.42915,10.27492
472,Pycnanthus angolensis (Welw.) Exell,5.264261,5.623114
473,Pycnanthus angolensis (Welw.) Exell,5.431741,5.890406
474,Pycnanthus angolensis (Welw.) Exell,5.091665,5.865371
475,Pycnanthus angolensis (Welw.) Exell,4.943605,6.770676
476,Pycnanthus angolensis (Welw.) Exell,5.095405,6.729836
477,Pycnanthus angolensis (Welw.) Exell,5.098315,6.713525
478,Pycnanthus angolensis (Welw.) Exell,5.101167,6.724966
479,Pycnanthus angolensis (Welw.) Warb.,1.591844,7.378692
484,Pycnanthus angolensis (Welw.) Warb.,5.01806,11.6558
486,Pycnanthus angolensis (Welw.) Exell,5.269701,5.860677
487,Pycnanthus angolensis (Welw.) Exell,5.449599,5.88075
488,Pycnanthus angolensis (Welw.) Exell,5.093373,5.716477
489,Pycnanthus angolensis (Welw.) Exell,4.65218,6.21682
490,Pycnanthus angolensis (Welw.) Exell,4.66091,6.2244
491,Pycnanthus angolensis (Welw.) Exell,4.66391,6.225
492,Pycnanthus angolensis (Welw.) Exell,4.6704,6.22669
493,Pycnanthus angolensis (Welw.) Exell,4.68329,6.23922
494,Pycnanthus angolensis (Welw.) Exell,5.285491,5.651251
495,Pycnanthus angolensis (Welw.) Exell,5.843979,5.743095
496,Pycnanthus angolensis (Welw.) Exell,5.10272,5.819537
497,Pycnanthus angolensis (Welw.) Exell,5.318923,5.729645
498,Pycnanthus angolensis (Welw.) Exell,5.861675,5.735113
499,Pycnanthus angolensis (Welw.) Exell,5.151205,5.680214
500,Pycnanthus angolensis (Welw.) Exell,4.809953,8.525131
501,Pycnanthus angolensis (Welw.) Exell,4.40824,7.20306
502,Pycnanthus angolensis (Welw.) Exell,4.40889,7.20099
504,Pycnanthus angolensis (Welw.) Exell,4.40995,7.20313
505,Pycnanthus angolensis (Welw.) Exell,4.41005,7.20612
506,Pycnanthus angolensis (Welw.) Exell,5.014889,5.646932
507,Pycnanthus angolensis (Welw.) Exell,5.169315,5.834922
508,Pycnanthus angolensis (Welw.) Exell,5.334253,5.479121
509,Pycnanthus angolensis (Welw.) Exell,4.84911,8.44922
510,Pycnanthus angolensis (Welw.) Exell,4.881437,8.493938
511,Pycnanthus angolensis (Welw.) Exell,4.94459,8.39283
512,Pycnanthus angolensis (Welw.) Exell,4.960195,8.386564
513,Pycnanthus angolensis (Welw.) Exell,4.985292,8.39725
514,Pycnanthus angolensis (Welw.) Warb.,6.253926,5.268154
515,Pycnanthus angolensis (Welw.) Exell,5.173557,5.853169
516,Pycnanthus angolensis (Welw.) Exell,5.034139,5.693401
517,Pycnanthus angolensis (Welw.) Exell,5.336163,5.472
518,Pycnanthus angolensis (Welw.) Exell,5.020028,8.442311
519,Pycnanthus angolensis (Welw.) Exell,5.047937,8.326733
520,Pycnanthus angolensis (Welw.) Exell,5.063582,8.31034
521,Pycnanthus angolensis (Welw.) Exell,5.135363,8.268969
522,Pycnanthus angolensis (Welw.) Exell,5.174473,8.226297
523,Pycnanthus angolensis (Welw.) Exell,5.176695,8.08562
524,Pycnanthus angolensis (Welw.) Exell,-1.79202,13.33786
525,Pycnanthus angolensis (Welw.) Exell,-1.78648,13.32491
526,Pycnanthus angolensis (Welw.) Exell,-1.79361,13.3444
